224.245439469,126.0,23.6586038213 224.245439469,129.030906535,24.5123713977 224.245439469,132.145036749,24.9803110123 224.245439469,135.292830962,25.0780743686 224.245439469,138.431912096,24.8228030778 224.245439469,141.524530055,24.2269717949 224.245439469,144.534439918,23.2997743496 224.245439469,147.424460134,22.0481294041 224.245439469,150.155160070,20.4792418460 224.245439469,152.683100231,18.6013195443 224.245439469,154.959021239,16.4251636043 224.245439469,156.926281409,13.9668572672 224.245439469,158.525150334,11.2549536620 224.245439469,159.673965918,8.32479738865 224.245439469,160.316967190,5.24367350347 224.245439469,160.454626679,2.09890873253 224.245439469,160.362873835,-1.04305584674 224.245439469,160.387880681,-4.19162072438 224.245439469,159.921325080,-7.30413911696 224.245439469,158.938563798,-10.2941364776 224.245439469,157.487351169,-13.0875283314
184.245439469,126.0,23.5656461237 184.245439469,129.007945659,24.4498423101 184.245439469,132.102910360,24.9515985156 184.245439469,135.235832613,25.0796255543 184.245439469,138.362752041,24.8459207509 184.245439469,141.443341151,24.2607178070 184.245439469,144.438691804,23.3331797362 184.245439469,147.309509479,22.0720205208 184.245439469,150.015235136,20.4875269829 184.245439469,152.512880273,18.5921266189 184.245439469,154.756034801,16.4017256560 184.245439469,156.694385285,13.9377906067 184.245439469,158.277263038,11.2320791130 184.245439469,159.440472670,8.32173468617 184.245439469,160.142681773,5.26706668929 184.245439469,160.380246500,2.14157078495 184.245439469,160.333628853,-0.992440849846 184.245439469,160.260683928,-4.12672876625 184.245439469,159.733730132,-7.21631495728 184.245439469,158.736238860,-10.1875744037 184.245439469,157.303856241,-12.9756838039
144.245439469,126.0,23.4709970380 144.245439469,128.985561671,24.3855401800 144.245439469,132.061824384,24.9214247637 144.245439469,135.180470727,25.0803201138 144.245439469,138.296041872,24.8685434153 144.245439469,141.365461121,24.2936815147 144.245439469,144.346882730,23.3647583956 144.245439469,147.198714620,22.0925150639 144.245439469,149.879279618,20.4907162293 144.245439469,152.346318631,18.5764533029 144.245439469,154.556753583,16.3710188204 144.245439469,156.466944897,13.9011331137 144.245439469,158.035121644,11.2013331762 144.245439469,159.213894453,8.31049314155 144.245439469,159.973301803,5.28223469426 144.245439469,160.305802941,2.17787356617 144.245439469,160.308776360,-0.945692295167 144.245439469,160.141552299,-4.06369317785 144.245439469,159.553315477,-7.12972493104 144.245439469,158.537326734,-10.0817332989 144.245439469,157.119686271,-12.8634278223
104.245439469,126.0,23.3744833252 104.245439469,128.963694460,24.3193188091 104.245439469,132.021644510,24.8896965039 104.245439469,135.126532975,25.0801562769 104.245439469,138.231512263,24.8907596378 104.245439469,141.290572074,24.3259747319 104.245439469,144.258616630,23.3945650027 104.245439469,147.091559437,22.1095864180 104.245439469,149.746637170,20.4887343865 104.245439469,152.182683321,18.5542818349 104.245439469,154.360494650,16.3331731644 104.245439469,156.243413962,13.8571780054 104.245439469,157.798454016,11.1632141540 104.245439469,158.994236606,8.29176180609 104.245439469,159.809138567,5.28988558264 104.245439469,160.231906379,2.20820377448 104.245439469,160.287689058,-0.902757176695 104.245439469,160.030055524,-4.00273122326 104.245439469,159.379988535,-7.04453896300 104.245439469,158.341995784,-9.97673009362 104.245439469,156.935015115,-12.7508663559
263.225120044,157.632974432,-13.1762891776 264.053718339,155.513714367,-15.9949504549 264.720888201,152.963337382,-18.4803703543 265.221657954,150.065623270,-20.5974584590 265.555024761,146.897031457,-22.3239011919 265.721999140,143.526511335,-23.6448376990 265.723827642,140.016738204,-24.5476605186 265.560829596,136.427017982,-25.0180765645 265.236045409,132.817910639,-25.0489480634 264.741158847,129.256575651,-24.6002469686 264.082045294,125.817666060,-23.6690195422 263.264224516,122.586726001,-22.2485490481 262.306168718,119.640688732,-20.3699079423 261.231732431,117.044971739,-18.0819022356 260.068351423,114.844952531,-15.4483035235 258.843792035,113.064560032,-12.5392781944 257.583396027,111.711142356,-9.42257251144 256.309157936,110.779596600,-6.15992129291 255.039574025,110.257918999,-2.80521315798 253.790193257,110.131696489,0.595144605956 252.575572710,110.396406957,4.0
